Timer,Station,Code Station,Coord,commune,groupe24,groupe44,groupe64,groupe99
2022-11-15 20:02:48,Lucien Lanternier - Le Luth,22303,"[48.93159430558871, 2.2889783978462224]",Gennevilliers,55,190,405,1022
2022-11-15 20:02:48,Voltaire - Anatole France,23010,"[48.891999360256904, 2.284262739121914]",Levallois-Perret,175,630,1300,3100
2022-11-15 20:02:48,Blaise-Desgoffe - Vaugirard,6027,"[48.846128877747, 2.3242672160268]",Paris,322,1074,2331,5487
2022-11-15 20:02:48,Goutte d'or - Barbès,18007,"[48.88512432362698, 2.349696233868599]",Paris,203,681,1439,3513
2022-11-15 20:02:48,Quai de l'Oise - Aisne,19128,"[48.8906231, 2.3833701]",Paris,182,641,1317,3225
2022-11-15 20:02:48,Charonne - Bureau,11017,"[48.854176, 2.396093]",Paris,302,995,2151,5110
2022-11-15 20:02:48,Square Louise Michel,18006,"[48.884687354509, 2.3441386967897]",Paris,203,681,1438,3512
2022-11-15 20:02:48,Place Jeanne d'Arc,13044,"[48.829575, 2.369126]",Paris,373,1256,2658,6390
2022-11-15 20:02:48,Bessières - Porte de Clichy,17108,"[48.89611762451474, 2.31790903955698]",Paris,177,589,1178,2911
2022-11-15 20:02:48,Taitbout - La Fayette,9024,"[48.87332988919973, 2.3352625966072087]",Paris,250,812,1693,4104
2022-11-15 20:02:48,Place Edmond Michelet,4020,"[48.860134890542, 2.3500636965036]",Paris,275,945,2015,4801
2022-11-15 20:02:48,Emile Zola - Fondary,15022,"[48.847051143113745, 2.2953405976295476]",Paris,320,1071,2262,5479
2022-11-15 20:02:48,Charles Tillon - Cimetière Communal,33015,"[48.91844023641836, 2.3935630917549138]",Aubervilliers,110,334,743,1743
2022-11-15 20:02:48,Quai du Président Roosevelt - Pont Aval,15311,"[48.8343883676388, 2.2656820714473724]",Paris,366,1199,2577,6065
2022-11-15 20:02:48,Maréchal Joffre - Verdun,41205,"[48.85385, 2.470307]",Fontenay-sous-Bois,307,1003,2164,5129
2022-11-15 20:02:48,Rochechouart - Martyrs,18041,"[48.882193779572, 2.3405495658517]",Paris,203,724,1502,3610
2022-11-15 20:02:48,Île de la Jatte,22015,"[48.894036161302104, 2.2666339203715324]",Neuilly-sur-Seine,174,583,1233,2996
2022-11-15 20:02:48,Lemercier - Cardinet,17111,"[48.890097168851746, 2.317377626895905]",Paris,177,633,1370,3208
2022-11-15 20:02:48,Place Saint-Just,44005,"[48.790379518724265, 2.3895226791501045]",Vitry-sur-Seine,494,1654,3558,8474
2022-11-15 20:02:48,Toqueville - Cardinet,17119,"[48.88490187110713, 2.3109393194317818]",Paris,201,677,1432,3503
2022-11-15 20:02:48,Placette Grégoire Collas,51002,"[48.94342014002797, 2.2487476095557213]",Argenteuil,29,53,142,418
2022-11-15 20:02:48,Porte des Lilas - Faidherbe,32601,"[48.87861855668978, 2.4120327830314636]",Les Lilas,231,777,1578,3827
2022-11-15 20:02:48,Square Bela Bartok,15102,"[48.85120156830401, 2.2846536710858345]",Paris,295,1026,2196,5278
2022-11-15 20:02:48,Saint-Germain - Ciseaux,6012,"[48.85330527759475, 2.334465461882703]",Paris,298,1031,2141,5093
2022-11-15 20:02:48,Mstislav Rostropovitch - Berthier,17123,"[48.892120821173975, 2.309234105050564]",Paris,177,588,1304,3107
2022-11-15 20:02:48,Pont de Suresnes,21501,"[48.8674150923217, 2.225894667961703]",Suresnes,243,843,1802,4372
2022-11-15 20:02:48,Londres - Place d'Estienne d'Orves,9102,"[48.876693805756986, 2.3305362090468407]",Paris,226,767,1628,3904
2022-11-15 20:02:48,Dunkerque - Trudaine,9006,"[48.88215166773376, 2.3463253676891327]",Paris,203,725,1503,3612
2022-11-15 20:02:48,Chemin de Bretagne,21314,"[48.825147, 2.25936]",Issy-les-Moulineaux,390,1287,2768,6558
2022-11-15 20:02:48,Joseph Dijon - Ornano,18030,"[48.89374453351521, 2.3476678133010864]",Paris,179,593,1247,3018
2022-11-15 20:02:48,Square Denise Buisson,31005,"[48.8562322730982, 2.426436245441437]",Montreuil,304,998,2092,5019
2022-11-15 20:02:48,Rottembourg - Général Michel Bizot,12155,"[48.83787825992554, 2.4044052511453633]",Paris,351,1172,2473,6003
2022-11-15 20:02:48,Vivienne - Montmartre,2108,"[48.8713475973833, 2.341458834707737]",Paris,251,812,1758,4204
2022-11-15 20:02:48,Godot de Mauroy - Madeleine,9034,"[48.869789, 2.326347]",Paris,250,854,1755,4299
2022-11-15 20:02:48,Madagascar - Meuniers,12035,"[48.83460464474706, 2.3970650508999825]",Paris,374,1215,2599,6100
2022-11-15 20:02:48,Lebrun - Colonel Fabien,44011,"[48.78266870733145, 2.381317801773548]",Vitry-sur-Seine,517,1741,3685,8868
2022-11-15 20:02:48,Charenton - Prague,12101,"[48.848175129981, 2.3763584494312]",Paris,325,1080,2276,5401
2022-11-15 20:02:48,Champs-Elysees - Bassano,8116,"[48.87181180781605, 2.3002389818429947]",Paris,248,807,1751,4193
2022-11-15 20:02:48,Hôpital Necker,15129,"[48.846043490118454, 2.313245013356209]",Paris,321,1073,2329,5484
2022-11-15 20:02:48,Bourg l'Abbé - Saint-Martin,3102,"[48.86393331949257, 2.352406270802021]",Paris,276,902,1888,4603
2022-11-15 20:02:48,Bagnolet - Orteaux,20015,"[48.85708641027236, 2.3984125256538396]",Paris,302,995,2087,4912
2022-11-15 20:02:48,Abbé Groult - Convention,15039,"[48.83596927866069, 2.302064039509349]",Paris,344,1204,2519,6075
2022-11-15 20:02:48,Bibliothèque Nationale - Richelieu,2112,"[48.868288993515, 2.3380893096328]",Paris,251,856,1821,4401
2022-11-15 20:02:48,Marché Saint-Germain,6022,"[48.85165625855281, 2.335500307381153]",Paris,298,1032,2205,5193
2022-11-15 20:02:48,Cherche-Midi - Hôpital Necker,15006,"[48.84461063309956, 2.317914068698883]",Paris,321,1117,2330,5584
2022-11-15 20:02:48,Place Aimé Césaire,21402,"[48.783194713067815, 2.2429127991199493]",Clamart,508,1725,3661,8831
2022-11-15 20:02:48,Gare RER - Malleret-Joinville,41403,"[48.802936, 2.42531]",Alfortville,472,1526,3244,7790
2022-11-15 20:02:48,Hôtel de Ville de Sèvres,23102,"[48.824363561288756, 2.2131047397851944]",Sèvres,387,1281,2760,6645
2022-11-15 20:02:48,Villiers - Batignolles,17024,"[48.88125253846116, 2.31653843075037]",Paris,225,721,1561,3703
2022-11-15 20:02:48,Choisy - Tolbiac,13035,"[48.82591155587, 2.3602393269539]",Paris,396,1298,2721,6585
2022-11-15 20:02:48,Gare du Nord - Saint-Vincent de Paul,10033,"[48.880955741648, 2.3524305148385]",Paris,228,726,1568,3712
2022-11-15 20:02:48,Benoît Frachon - République,20105,"[48.85230729014318, 2.415605485439301]",Paris,304,1041,2154,5214
2022-11-15 20:02:48,Marne - Charles de Gaulle,41401,"[48.815071719544434, 2.4121668934822087]",Alfortville,423,1437,2986,7193
2022-11-15 20:02:48,Saint-Benoît - Jacob,6002,"[48.85545136013941, 2.3334722220897675]",Paris,298,987,2076,4994
2022-11-15 20:02:48,Didot - Place de Moro-Giafferi,14031,"[48.8337, 2.3215]",Paris,370,1206,2586,6179
2022-11-15 20:02:48,Davout - Volga,20044,"[48.852919679957296, 2.410522909779111]",Paris,303,1040,2154,5213
2022-11-15 20:02:48,Landy - Heurtault,33012,"[48.915096534520316, 2.375951372087002]",Aubervilliers,109,376,804,1936
2022-11-15 20:02:48,Paradis - Hauteville,10019,"[48.874999954666755, 2.3522757401923404]",Paris,228,814,1696,4009
2022-11-15 20:02:48,Richard Lenoir - Place de la Bastille,11001,"[48.8538327, 2.3697222]",Paris,301,992,2147,5103
2022-11-15 20:02:48,Place des Droits de l'Enfant,14011,"[48.8274804, 2.3319217]",Paris,370,1295,2716,6479
2022-11-15 20:02:48,Sèvres - Lecourbe,15008,"[48.8447677, 2.3110086]",Paris,321,1117,2328,5582
2022-11-15 20:02:48,Porte de Bagnolet,20022,"[48.864707139122984, 2.408344637349607]",Paris,279,908,1897,4519
2022-11-15 20:02:48,Charles Frérot - Albert Guilpin,42505,"[48.8155839183714, 2.3505029082298283]",Gentilly,419,1385,2975,7078
2022-11-15 20:02:48,Gare RER les Grésillons,26004,"[48.919898633572764, 2.31458459136273]",Asnières-sur-Seine,105,325,665,1623
2022-11-15 20:02:48,Chevreuse - Montparnasse,6010,"[48.841739161230905, 2.331552216736739]",Paris,346,1119,2396,5786
2022-11-15 20:02:48,Perle - Vieille du Temple,3008,"[48.8601346, 2.3611206]",Paris,276,947,2017,4803
2022-11-15 20:02:48,Bourdon - Pont Morland,4006,"[48.8478103, 2.3659356]",Paris,324,1079,2274,5399
2022-11-15 20:02:48,Claude Vellefaux - Hôpital Saint-Louis,10032,"[48.87285913900304, 2.370071706985146]",Paris,253,816,1699,4113
2022-11-15 20:02:48,Diane Arbus,18202,"[48.898800717199, 2.3524022474884987]",Paris,156,550,1184,2722
2022-11-15 20:02:48,Reuilly - Daumesnil,12037,"[48.8395385, 2.3972516]",Paris,350,1171,2471,5902
2022-11-15 20:02:48,Charentonneau - Maisons Alfort,47003,"[48.809932980484355, 2.443288456496946]",Maisons-Alfort,449,1484,3119,7399
2022-11-15 20:02:48,Mairie du 16ème,16013,"[48.863936848471994, 2.2765953093767166]",Paris,271,893,1875,4583
2022-11-15 20:02:48,Cité Vaneau,7012,"[48.8542210666207, 2.319614924490452]",Paris,297,986,2138,5089
2022-11-15 20:02:48,Pyrénées - Avron,20008,"[48.853246898211985, 2.405871044529538]",Paris,303,1040,2153,5211
2022-11-15 20:02:48,Herschel - Observatoire,6104,"[48.84342376221923, 2.3376645147800446]",Paris,323,1120,2333,5688
2022-11-15 20:02:48,Gare de Reuilly - Picpus,12019,"[48.84267354116789, 2.3972943797707558]",Paris,326,1127,2407,5704
2022-11-15 20:02:48,Mairie d'Issy,21309,"[48.8237677924683, 2.27231115102768]",Issy-les-Moulineaux,390,1332,2770,6661
2022-11-15 20:02:48,Gambetta - Père Lachaise,20024,"[48.864295696165875, 2.398228667282044]",Paris,278,907,1895,4615
2022-11-15 20:02:48,Quai de Béthune - Pont de la Tournelle,4108,"[48.85097433194032, 2.356307208538055]",Paris,300,1034,2208,5297
2022-11-15 20:02:48,Centquatre,19002,"[48.88933353845543, 2.3707854375243187]",Paris,181,640,1379,3222
2022-11-15 20:02:48,Square Montholon,9009,"[48.876620377545024, 2.3457641154527664]",Paris,227,769,1630,3908
2022-11-15 20:02:48,Gare Saint-Lazare - Stockholm,8110,"[48.877127316667654, 2.322417162358761]",Paris,226,766,1626,3902
2022-11-15 20:02:48,Louis Blanc - La Chapelle,10034,"[48.884008964514, 2.3599335551262]",Paris,204,682,1505,3516
2022-11-15 20:02:48,Petit - Georges Thill,19201,"[48.88603131999171, 2.3895753175020222]",Paris,206,686,1446,3425
2022-11-15 20:02:48,Emile Reynaud - Porte de la Villette,19010,"[48.90098953630053, 2.3887022584676743]",Paris,158,510,1126,2633
2022-11-15 20:02:48,Chausson - Gabriel Péri,22301,"[48.921891003481115, 2.2952306270599365]",Gennevilliers,80,279,662,1519
2022-11-15 20:02:48,Bargue -  Dutot,15132,"[48.837884, 2.308876]",Paris,345,1160,2456,5978
2022-11-15 20:02:48,Place de l'Europe - Alfortville,41405,"[48.78913702405837, 2.4284800887107854]",Alfortville,496,1703,3565,8484
2022-11-15 20:02:48,Pyrénées - Plaine,20006,"[48.85026702458, 2.4062821269035]",Paris,303,1040,2217,5310
2022-11-15 20:02:48,Sèvres - Général Leclerc,21026,"[48.83012155905476, 2.231426239013672]",Boulogne-Billancourt,364,1239,2635,6353
2022-11-15 20:02:48,Louis le Grand - Italiens,2015,"[48.870508937203915, 2.334054461939329]",Paris,250,855,1756,4202
2022-11-15 20:02:48,Charenton - Jardiniers,12112,"[48.833821772922654, 2.394692664106047]",Paris,374,1215,2599,6198
2022-11-15 20:02:48,Maurice d'Ocagne - General Maudhuy,14137,"[48.82414282524159, 2.3158789426088333]",Paris,393,1293,2777,6672
2022-11-15 20:02:48,Sarrette - Général Leclerc,14019,"[48.825030852925, 2.3264128693982]",Paris,394,1294,2779,6576
2022-11-15 20:02:48,Dunkerque - Alsace,10027,"[48.879355, 2.358379]",Paris,228,726,1569,3813
2022-11-15 20:02:48,Arsène Houssaye - Champs-Elysées,8028,"[48.873409276267, 2.2977904602885]",Paris,248,807,1686,4094
2022-11-15 20:02:48,Charles de Gaulle - Plateau de Vanves,22401,"[48.82233088973263, 2.298571803412886]",Malakoff,392,1335,2838,6767
2022-11-15 20:02:48,Archives - Rivoli,4103,"[48.857346707443, 2.3539767041802]",Paris,300,990,2080,4901
2022-11-15 20:02:48,Frères Flavien - Porte des Lilas,20029,"[48.8780992764359, 2.41104629853209]",Paris,231,776,1642,3827
2022-11-15 20:02:48,Saint-Denis - Réaumur,2003,"[48.8661116315789, 2.3507790675507594]",Paris,251,901,1887,4504
2022-11-15 20:02:48,Joffre - Aigle,22503,"[48.904033, 2.245096]",La Garenne-Colombes,149,493,1037,2496
2022-11-15 20:02:48,Nationale - Vincent Auriol,13017,"[48.83252708397293, 2.362354410392119]",Paris,372,1211,2593,6190
2022-11-15 20:02:48,Montmartre - Etienne Marcel,2005,"[48.865021945810085, 2.345068440144759]",Paris,275,901,1886,4502
2022-11-15 20:02:48,Cléry - Montmartre,2021,"[48.867458, 2.3445211]",Paris,251,857,1822,4403
2022-11-15 20:02:48,Bézout - Général Leclerc,14132,"[48.82884804502439, 2.3285973072052]",Paris,370,1251,2651,6379
2022-11-15 20:02:48,Blancs-Manteaux - Archives,4014,"[48.85941800703, 2.3559471219778]",Paris,276,946,2016,4802
2022-11-15 20:02:48,Square Emile - Chautemps,3012,"[48.867433724231, 2.3536357283592]",Paris,252,858,1824,4405
2022-11-15 20:02:48,Hôtel de Ville de Chaville,23702,"[48.80887149094033, 2.188134044408798]",Chaville,433,1454,3075,7431
2022-11-15 20:02:48,Didot - Mariniers,14022,"[48.82650543613106, 2.313136198271666]",Paris,393,1293,2713,6573
2022-11-15 20:02:48,Lally-Tollendal - Armand Carrel,19012,"[48.88270066221072, 2.374717555940151]",Paris,205,728,1507,3619
2022-11-15 20:02:48,Cours de Vincennes - Soult,12020,"[48.846918761569, 2.4105220288038]",Paris,327,1084,2282,5510
2022-11-15 20:02:48,Lagny - Auguste Blanqui,31001,"[48.84922568052601, 2.4218603968620305]",Montreuil,328,1086,2283,5414
2022-11-15 20:02:48,Place du 17 Octobre,22306,"[48.91962690034779, 2.2978286134199792]",Gennevilliers,104,323,662,1619
2022-11-15 20:02:48,Kléber - National,22502,"[48.906333898712234, 2.2393910586833954]",La Garenne-Colombes,124,448,972,2296
2022-11-15 20:02:48,Saint-Michel - Luxembourg,5122,"[48.84501507626, 2.3394941166043]",Paris,323,1120,2333,5590
2022-11-15 20:02:48,Convention - Lourmel,15062,"[48.84205504165568, 2.2859910875558853]",Paris,343,1114,2388,5675
2022-11-15 20:02:48,Poulet - Barbès,18136,"[48.887148, 2.349064]",Paris,203,681,1439,3414
2022-11-15 20:02:48,Cesaria Evora - Rosa Parks,19111,"[48.89717672825043, 2.3745173960924144]",Paris,157,552,1187,2827
2022-11-15 20:02:48,Victoire - Laffitte,9111,"[48.87514373494672, 2.338118505144376]",Paris,227,768,1693,4005
2022-11-15 20:02:48,Place de l'Hôtel de Ville,4017,"[48.8573314, 2.351458]",Paris,299,989,2079,4900
2022-11-15 20:02:48,Alouettes - Maréchal de Lattre de Tassigny,41208,"[48.85511009293948, 2.4930700287222862]",Fontenay-sous-Bois,309,1006,2104,5135
2022-11-15 20:02:48,Mairie du Kremlin-Bicêtre,42704,"[48.81191981537702, 2.3570189997553825]",Le Kremlin-Bicêtre,420,1430,3040,7277
2022-11-15 20:02:48,Fille du Calvaire - Turenne,3003,"[48.86210505412563, 2.3649600148200993]",Paris,276,947,1954,4705
2022-11-15 20:02:48,Village Saint-Paul,4009,"[48.852639866624806, 2.3607301712036137]",Paris,300,1035,2145,5199
2022-11-15 20:02:48,Choiseul - Quatre Septembre,2012,"[48.8699355331869, 2.3359975218772893]",Paris,250,856,1757,4302
2022-11-15 20:02:48,Porte de Saint Cloud - Parc des Princes,16044,"[48.83866275706582, 2.2525164484977727]",Paris,341,1154,2446,5864
2022-11-15 20:02:48,Mairie du 4ème,4015,"[48.85594991049653, 2.3563823103904724]",Paris,300,990,2080,5000
2022-11-15 20:02:48,Gare du Nord - La Chapelle,10041,"[48.884178287286, 2.3561057075858]",Paris,204,682,1504,3515
2022-11-15 20:02:48,Place de la République - Temple,3004,"[48.867211201859, 2.3635464370545]",Paris,252,859,1825,4408
2022-11-15 20:02:48,Gardenat Lapostol - Franklin Roosevelt,21509,"[48.871839, 2.222505]",Suresnes,243,798,1737,4173
2022-11-15 20:02:48,Jean-Jacques Rousseau - Deux Ecus,1012,"[48.86297805972131, 2.3414635285735126]",Paris,275,900,1950,4600
2022-11-15 20:02:48,Square Pierre Lazareff,2004,"[48.867141720745806, 2.348393350839615]",Paris,251,857,1823,4404
2022-11-15 20:02:48,Place Paul Delouvrier,19130,"[48.89197621431365, 2.3851288855075836]",Paris,182,641,1317,3127
2022-11-15 20:02:48,Candale - Mehul,35012,"[48.8893935006175, 2.414379715919495]",Pantin,184,645,1386,3234
2022-11-15 20:02:48,Custine - Ramey,18015,"[48.888735896947, 2.3469526693225]",Paris,203,637,1375,3315
2022-11-15 20:02:48,Fabre d'Eglantine - Place de la Nation,12157,"[48.8471116, 2.3956204]",Paris,326,1083,2279,5506
2022-11-15 20:02:48,Gare des Vallées,22506,"[48.913179, 2.257726]",La Garenne-Colombes,101,406,847,2004
2022-11-15 20:02:48,Choisy - Malmaisons,13038,"[48.821919702956144, 2.3633468834070914]",Paris,396,1343,2849,6784
2022-11-15 20:02:48,Place du 8 mai 1945,32019,"[48.938882272105374, 2.3566243797540665]",Saint-Denis,36,110,288,644
2022-11-15 20:02:48,Place du Lieutenant Henri Karcher,1026,"[48.863490871724466, 2.3400671035051346]",Paris,275,900,1949,4600
2022-11-15 20:02:48,Grande Rue - Europe,23101,"[48.8218104687602, 2.205879874527455]",Sèvres,386,1324,2822,6742
2022-11-15 20:02:48,Filles Saint-Thomas - Place de la Bourse,2009,"[48.86889989085307, 2.3397543845203477]",Paris,251,856,1821,4303
2022-11-15 20:02:48,Alger - Rivoli,1018,"[48.864773553495, 2.3294493936128]",Paris,274,899,1884,4498
2022-11-15 20:02:48,Stade Pershing,12164,"[48.829107826857424, 2.458353526890278]",Paris,378,1266,2674,6413
2022-11-15 20:02:48,Saint-Placide - Cherche Midi,6026,"[48.8490535919234, 2.325317971408367]",Paris,322,1074,2267,5388
2022-11-15 20:02:48,Amédée Huon - Fort d'Ivry,42018,"[48.805131376899986, 2.388489693403244]",Ivry-sur-Seine,446,1522,3238,7682
2022-11-15 20:02:48,Guy Môquet - Parvis Georges Marchais,48008,"[48.79518840095975, 2.35943466424942]",Villejuif,492,1606,3425,8169
2022-11-15 20:02:48,Le Goff - Gay-Lussac,5003,"[48.8461024009786, 2.3412207886576653]",Paris,323,1076,2334,5491
2022-11-15 20:02:48,Archives - Pastourelle,3007,"[48.8623615, 2.3595041]",Paris,276,902,1953,4704
2022-11-15 20:02:48,Jean Jaurès - Paul Lafargue,28005,"[48.884933177666, 2.2484488785267]",Puteaux,197,669,1422,3487
2022-11-15 20:02:48,Parc Départemental des Hautes-Bruyères,48007,"[48.793457901398945, 2.3509012162685394]",Villejuif,491,1649,3487,8266
2022-11-15 20:02:48,Verdun - Carnot,42028,"[48.808439376064946, 2.373795211315155]",Ivry-sur-Seine,445,1476,3107,7480
2022-11-15 20:02:48,Cardinal Lavigerie,12113,"[48.832934193699835, 2.402636749399156]",Paris,375,1215,2600,6200
2022-11-15 20:02:48,Réaumur - Montmartre,2109,"[48.868230999759, 2.3438260338876]",Paris,251,857,1822,4403
2022-11-15 20:02:48,Belfort - Victor Hugo,21119,"[48.9018492, 2.3172724]",Clichy,153,501,1114,2614
2022-11-15 20:02:48,Place André Malraux,1015,"[48.863925158727, 2.3356226831675]",Paris,274,900,1885,4599
2022-11-15 20:02:48,André Theuriet - Blagis,23042,"[48.77977325745441, 2.3130525648593903]",Bourg-la-Reine,537,1777,3737,8949
2022-11-15 20:02:48,Porte de Pantin.,19046,"[48.889199725577, 2.3950181901455]",Paris,206,643,1383,3327
2022-11-15 20:02:48,Victor Massé - Jean-Baptiste Pigalle,9019,"[48.8811043724, 2.3366955667734]",Paris,227,724,1565,3708
2022-11-15 20:02:48,Henri Barbusse - Marcel Cachin,32022,"[48.938452457583, 2.3718065906479]",Saint-Denis,37,156,291,648
2022-11-15 20:02:48,Coquillière - Louvre,1024,"[48.86379590966231, 2.3425736278295517]",Paris,275,900,1950,4601
2022-11-15 20:02:48,Silly - Louis Blériot,21011,"[48.83219045374266, 2.2340199351310734]",Boulogne-Billancourt,364,1240,2571,6255
2022-11-15 20:02:48,Saint-Mande - Picpus,12016,"[48.845127728278, 2.4015686296482]",Paris,327,1127,2344,5606
2022-11-15 20:02:48,Les Blagis,23301,"[48.785205, 2.302526]",Sceaux,512,1732,3607,8748
2022-11-15 20:02:48,Strasbourg - Saint-Denis,10166,"[48.869601642433, 2.3542908579111]",Paris,252,858,1824,4307
2022-11-15 20:02:48,Victor Hugo - Paul Eluard,42210,"[48.819602554907, 2.4114319673051]",Charenton-le-Pont,399,1393,2922,6896
2022-11-15 20:02:48,Quai de Sèvres - Manufacture Nationale,23104,"[48.828688, 2.22499]",Sèvres,363,1239,2698,6450
2022-11-15 20:02:48,Gare Saint-Lazare - Cour du Havre,8002,"[48.875674400851, 2.3265598341823]",Paris,226,767,1627,4002
2022-11-15 20:02:48,Bagnolet - Place Saint-Blaise,20048,"[48.85973, 2.40334]",Paris,279,952,2024,4815
2022-11-15 20:02:48,Saint-Fiacre - Poissonière,2022,"[48.87082891155797, 2.3459213599562645]",Paris,251,813,1758,4205
2022-11-15 20:02:48,Jouffroy d'Abbans - Malesherbes,17020,"[48.8850134, 2.3070717]",Paris,201,676,1432,3502
2022-11-15 20:02:48,République - Louis Loucheur,45004,"[48.823549261189, 2.5101865455508]",Champigny-sur-Marne,406,1360,2811,6724
2022-11-15 20:02:48,Vincent Auriol - Louise Weiss,13049,"[48.834001935501, 2.3703888058662]",Paris,373,1212,2595,6192
2022-11-15 20:02:48,Halle Freyssinet - Parvis Alan Turing,13051,"[48.832846814471, 2.3711421713233]",Paris,373,1212,2595,6192
2022-11-15 20:02:48,Béranger - Félix Faure,23206,"[48.80404828621485, 2.2848263373723436]",Châtillon,439,1510,3220,7753
2022-11-15 20:02:48,Bichat - Grange aux Belles,10202,"[48.873688, 2.365015]",Paris,228,815,1698,4111
2022-11-15 20:02:48,Stéphanie Bouvard - Gambetta,42030,"[48.814548138856, 2.4024386957288]",Ivry-sur-Seine,423,1435,2984,7190
2022-11-15 20:02:48,Porte de Versailles,15203,"[48.832324016657, 2.2875617349045]",Paris,367,1246,2580,6269
2022-11-15 20:02:48,Gare - Aristide Briand,21329,"[48.821410564722, 2.2555950104387]",Issy-les-Moulineaux,389,1330,2831,6755
2022-11-15 20:02:48,Danielle Casanova - Ledru-Rollin,42024,"[48.815783497876815, 2.383259721100331]",Ivry-sur-Seine,422,1389,2981,7086
2022-11-15 20:02:48,Madeleine Vionnet,33019,"[48.902519074064, 2.3740895837545]",Aubervilliers,157,508,1059,2530
2022-11-15 20:02:48,Bons Raisins - Voltaire,25007,"[48.87282451461399, 2.1947155570850896]",Rueil-Malmaison,241,795,1669,4066
2022-11-15 20:02:48,Château de Vincennes,12123,"[48.84423193255657, 2.439209537709179]",Paris,329,1132,2350,5616
2022-11-15 20:02:48,Saint-Augustin,8018,"[48.8762009747008, 2.319786250591278]",Paris,225,766,1626,3901
2022-11-15 20:02:48,Général Leclerc - Bièvre,23041,"[48.782414428747316, 2.3166695237159733]",Bourg-la-Reine,513,1733,3673,8851
2022-11-15 20:02:48,Place du Docteur Yersin,13116,"[48.82010494991975, 2.3725583776831627]",Paris,397,1344,2851,6885
2022-11-15 20:02:48,Léon Frot - Charonne,11111,"[48.854963800335234, 2.387217085372007]",Paris,302,994,2150,5107
2022-11-15 20:02:48,Duméril - Jeanne d'Arc,13006,"[48.83815160808658, 2.357108449556404]",Paris,348,1166,2464,5990
2022-11-15 20:02:48,Maxime Gorki - Paul Vaillant-Couturier,48006,"[48.79673508795443, 2.3683342337608337]",Villejuif,469,1607,3362,8072
2022-11-15 20:02:48,Cambronne - Mademoiselle,15012,"[48.843277330035214, 2.30230766886348]",Paris,320,1116,2391,5679
2022-11-15 20:02:48,Hôtel de Ville de Saint-Ouen,34010,"[48.911380185786, 2.3340076807601]",Saint-Ouen-sur-Seine,130,415,860,2123
2022-11-15 20:02:48,Suffren - La Motte-Piquet,15024,"[48.85088123091874, 2.301219999790192]",Paris,296,1028,2199,5283
2022-11-15 20:02:48,Taitbout - Châteaudun,9025,"[48.876383969379, 2.335356677933531]",Paris,226,768,1629,3906
2022-11-15 20:02:48,Riquet - Marx Dormoy,18010,"[48.89021003702031, 2.3601756244897842]",Paris,180,638,1313,3219
2022-11-15 20:02:48,Franquet - Labrouste,15041,"[48.83287705011431, 2.306762784719467]",Paris,369,1204,2584,6175
2022-11-15 20:02:48,Pierre Charron - Champs-Elysées,8040,"[48.870103359864, 2.3043501377106]",Paris,248,852,1751,4293
2022-11-15 20:02:48,Roquette - Auguste Laurent,11022,"[48.858001906023354, 2.381797702650783]",Paris,301,993,2085,4908
2022-11-15 20:02:48,Balzac - Champs Elysées,8052,"[48.872699639621, 2.3001953959465]",Paris,248,807,1687,4094
2022-11-15 20:02:48,Hispano Suiza - Parc des Bruyères,22701,"[48.915885074177, 2.2682306702811]",Bois-Colombes,102,364,785,1809
2022-11-15 20:02:48,Gouthière - Poterne des Peupliers,13028,"[48.820507, 2.351342]",Paris,395,1341,2847,6880
2022-11-15 20:02:48,LCL Campus - Place Oscar Niemeyer,48002,"[48.805342480621576, 2.363983690738678]",Villejuif,444,1519,3234,7675
2022-11-15 20:02:48,Général De Gaulle - Vivien,41605,"[48.83607420090204, 2.4189166724681854]",Saint-Mandé,352,1217,2539,6106
2022-11-15 20:02:48,Moscou - Edouard Vaillant,30003,"[48.90755810177, 2.4689837335263]",Bobigny,139,475,1012,2357
2022-11-15 20:02:48,Buzenval - Vignoles,20012,"[48.85385817168762, 2.400004081428051]",Paris,303,995,2152,5111
2022-11-15 20:02:48,Pierre Joseph Desault,13120,"[48.82110230800372, 2.378775402903557]",Paris,397,1345,2852,6887
2022-11-15 20:02:48,Guillaume Tell - Parc Henri Barbusse,35013,"[48.88958925894009, 2.4198862910270695]",Pantin,184,646,1387,3235
2022-11-15 20:02:48,Pyrénées - Charles Renouvier,20020,"[48.86095933229224, 2.400421852042113]",Paris,279,951,1960,4715
2022-11-15 20:02:48,Bercy - Traversiére,12102,"[48.846192642574, 2.3703800886869]",Paris,325,1080,2339,5499
2022-11-15 20:02:48,Edith Cavell - Volta,24005,"[48.901616564286975, 2.269354350864887]",Courbevoie,150,496,1105,2601
2022-11-15 20:02:48,Hôtel de Ville de Vincennes,43007,"[48.84827609706963, 2.4398955702781677]",Vincennes,329,1088,2287,5418
2022-11-15 20:02:48,Gambetta - Tourelles,20110,"[48.875337902264, 2.4059921130538]",Paris,231,776,1705,4023
2022-11-15 20:02:48,Port Royal - Hôpital Cochin,14004,"[48.838373233813286, 2.340717874467373]",Paris,347,1164,2462,5887
2022-11-15 20:02:48,Maine - Jean Zay,14035,"[48.837925263897674, 2.3225428909063344]",Paris,346,1162,2458,5981
2022-11-15 20:02:48,Assas - Rennes,6025,"[48.8492084999386, 2.32851454623001]",Paris,322,1075,2267,5389
